campaign_title,banner_group,date,shows,clicks_count,spend_rub,leads,utm_source,utm_medium,utm_campaign,device_type
EcoHome_Heating,Heat_A,2025-02-07,14496,372,9602.98,23,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-02-07,6325,327,16526.78,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-02-07,17522,351,10117.81,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-02-07,6831,595,12415.15,16,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-02-07,8758,357,15654.76,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-02-07,6824,493,7111.42,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-02-07,6721,246,4468.79,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-02-07,14491,288,5303.58,9,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-02-07,5368,282,10539.19,11,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-02-07,14112,226,19662.71,25,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-02-07,5823,409,10630.94,3,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-02-07,13989,229,14415.55,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-02-07,18391,71,10626.1,32,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-02-07,10212,241,4117.73,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-02-07,19975,280,18732.33,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-02-14,13648,282,18714.16,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-02-14,10494,341,17575.72,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-02-14,11284,464,11287.45,27,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-02-14,8994,272,12056.22,32,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-02-14,18993,189,13847.22,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-02-14,12903,319,7349.57,12,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-02-14,15324,80,19164.31,4,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-02-14,5667,348,4445.46,34,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-02-14,9070,471,12133.69,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-02-14,5391,101,16002.57,16,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-02-14,13047,287,11971.03,7,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-02-14,6531,411,11045.99,28,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-02-14,11163,577,4956.2,18,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-02-14,16767,215,10619.73,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-02-14,11755,493,17705.15,16,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-02-21,17872,445,16398.86,17,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-02-21,5223,567,19813.93,34,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-02-21,15469,231,5646.48,4,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-02-21,8727,441,16550.49,25,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-02-21,14301,464,19060.46,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-02-21,13795,182,10058.79,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-02-21,12605,95,15418.43,7,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-02-21,7835,383,13524.43,33,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-02-21,6909,153,10895.81,33,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-02-21,5966,162,4525.71,22,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-02-21,11967,167,13846.86,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-02-21,13101,261,9556.62,29,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-02-21,14018,443,11788.02,17,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-02-21,8179,268,5128.8,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-02-21,13073,316,14360.32,33,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-02-28,5356,253,6029.97,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-02-28,15833,230,13961.21,18,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-02-28,9357,249,8296.08,11,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-02-28,16401,178,10218.8,20,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-02-28,14843,585,10581.28,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-02-28,5233,258,19407.33,6,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-02-28,5966,60,4575.45,34,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-02-28,8523,269,18642.22,22,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-02-28,11121,278,4837.33,15,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-02-28,14611,339,16785.31,30,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-02-28,18439,592,15634.6,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-02-28,19410,595,7610.63,10,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-02-28,13897,65,14818.52,16,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-02-28,16179,580,5280.29,7,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-02-28,11372,346,18426.1,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-03-07,5572,587,5206.59,18,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-03-07,8740,408,15433.0,3,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-03-07,6349,214,9382.3,29,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-03-07,18464,176,14751.62,5,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-03-07,5091,188,9345.67,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-03-07,17627,101,8139.28,13,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-03-07,17762,450,4846.97,28,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-03-07,12140,558,6941.01,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-03-07,17035,55,15152.21,12,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-03-07,18796,517,11237.65,16,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-03-07,6069,193,17209.65,19,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-03-07,6755,569,13102.74,24,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-03-07,19688,115,15833.01,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-03-07,10781,162,11531.22,32,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-03-07,18017,460,9700.0,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-03-14,13002,368,11726.06,34,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-03-14,9798,511,4465.98,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-03-14,5400,226,12811.05,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-03-14,9543,252,12322.16,33,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-03-14,6353,412,17097.49,23,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-03-14,15794,72,5387.98,5,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-03-14,15629,483,15655.9,23,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-03-14,12292,128,12027.19,23,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-03-14,16109,302,14429.89,34,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-03-14,8264,365,19563.02,11,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-03-14,19603,219,15892.71,6,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-03-14,10411,190,12394.76,23,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-03-14,15367,336,13397.92,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-03-14,7433,279,7627.75,30,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-03-14,16586,105,8282.69,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-03-21,17915,187,7032.89,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-03-21,8985,421,10539.9,1,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-03-21,11227,92,8019.07,29,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-03-21,19468,444,12955.48,0,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-03-21,8969,262,15943.23,22,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-03-21,17375,373,9312.01,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-03-21,16345,335,8466.31,23,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-03-21,8363,502,4666.3,30,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-03-21,18772,257,14140.53,23,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-03-21,12705,385,8176.45,0,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-03-21,19922,212,8949.9,16,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-03-21,18877,344,8758.29,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-03-21,5386,187,16642.1,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-03-21,11574,465,12990.03,31,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-03-21,16634,434,9688.48,1,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-03-28,5669,425,15926.36,26,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-03-28,18089,159,17087.42,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-03-28,10684,405,7637.15,3,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-03-28,5104,199,7492.37,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-03-28,17925,288,7691.75,4,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-03-28,9992,420,5208.43,18,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-03-28,19500,174,13537.02,25,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-03-28,15813,377,5435.21,32,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-03-28,18085,288,11354.12,17,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-03-28,15744,251,9513.55,3,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-03-28,7691,451,18216.53,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-03-28,8247,594,16228.03,8,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-03-28,12714,443,19913.03,20,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-03-28,9795,490,15598.9,21,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-03-28,11696,264,5383.32,22,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-04-04,14496,211,19987.32,32,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-04-04,7747,336,19560.36,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-04-04,9109,213,7716.63,14,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-04-04,6689,597,5805.45,27,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-04-04,9541,257,6635.69,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-04-04,19439,475,4240.36,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-04-04,6129,326,12050.14,3,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-04-04,11035,187,16453.43,33,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-04-04,17397,594,12808.72,9,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-04-04,15067,114,5704.82,4,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-04-04,13974,589,19385.78,16,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-04-04,17129,148,12566.61,30,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-04-04,18806,506,10821.09,20,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-04-04,11458,591,4872.19,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-04-04,17847,179,6094.1,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-04-11,10173,436,15356.56,22,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-04-11,16721,92,16323.66,21,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-04-11,14969,179,4958.8,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-04-11,16151,50,10480.02,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-04-11,11196,569,18962.54,4,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-04-11,15386,215,13905.94,19,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-04-11,5788,227,5938.49,25,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-04-11,8272,164,17399.21,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-04-11,7492,375,5147.77,25,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-04-11,15095,408,18534.56,5,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-04-11,11620,463,19873.2,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-04-11,6734,394,19324.27,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-04-11,5680,72,15442.19,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-04-11,14921,193,6436.64,12,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-04-11,13872,134,9380.93,33,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-04-18,9922,346,11652.54,31,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-04-18,11521,205,4476.65,0,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-04-18,5329,488,12570.56,9,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-04-18,18130,319,7309.95,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-04-18,12842,499,14549.72,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-04-18,10393,69,10137.08,33,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-04-18,16294,153,4058.5,17,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-04-18,16544,302,7193.15,27,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-04-18,13414,52,8200.16,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-04-18,9323,548,10034.86,29,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-04-18,12844,188,18832.07,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-04-18,11791,53,18573.35,29,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-04-18,17847,262,17608.19,3,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-04-18,17492,430,10448.62,11,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2025-04-18,5076,459,9129.01,12,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-04-25,7873,324,4855.34,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-04-25,14657,589,16260.87,9,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-04-25,14173,191,14768.13,19,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2025-04-25,7399,594,16212.72,29,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-04-25,15892,352,4321.95,1,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-04-25,18535,92,11148.35,2,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-04-25,10387,65,14260.25,32,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-04-25,16194,381,14273.76,27,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-04-25,15006,512,11533.06,10,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-04-25,6725,137,4621.01,1,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2025-04-25,12187,82,18957.15,8,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-04-25,8414,182,10871.17,24,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-04-25,5271,295,4497.09,14,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-04-25,7709,180,5334.06,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-04-25,14937,544,14672.59,2,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-05-02,9144,536,13944.12,26,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-05-02,9890,182,16268.29,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-05-02,6506,160,4003.86,11,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-05-02,16795,378,16894.49,25,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-05-02,12190,328,4336.92,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-05-02,5012,101,7650.65,0,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-05-02,10310,100,16682.6,14,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-05-02,6645,245,10135.7,9,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2025-05-02,9243,414,11131.68,11,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-05-02,13593,541,6458.95,19,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-05-02,13459,454,10316.92,8,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-05-02,11449,560,10128.94,31,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2025-05-02,14472,258,11793.32,7,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2025-05-02,17676,532,11483.98,8,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-05-02,8677,483,18205.41,1,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-05-09,5256,395,18573.19,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-05-09,9953,221,10985.31,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-05-09,11766,232,9405.07,7,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-05-09,17161,332,18791.91,22,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-05-09,8399,584,13970.76,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2025-05-09,13515,433,18738.6,32,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-05-09,15585,152,9369.75,31,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2025-05-09,9814,243,14369.63,23,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-05-09,15839,60,13897.36,14,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-05-09,12464,460,5454.97,27,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-05-09,8088,400,9707.57,28,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2025-05-09,12598,343,8406.88,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-05-09,9299,102,19971.74,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-05-09,14491,384,5071.86,9,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-05-09,8567,302,10654.62,29,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-05-16,19966,116,10528.65,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-05-16,10939,150,18529.34,3,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-05-16,19728,430,13150.36,21,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-05-16,18746,491,5318.93,32,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-05-16,13469,515,8522.68,25,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-05-16,11981,79,6594.93,31,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2025-05-16,14449,362,7159.18,30,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-05-16,14096,318,16388.02,34,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-05-16,16028,400,8237.06,31,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2025-05-16,6186,145,7504.95,20,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-05-16,11943,485,14490.07,27,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-05-16,16220,167,17127.5,14,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-05-16,11802,156,9095.23,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-05-16,15824,517,15678.23,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-05-16,5603,122,13776.37,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2025-05-23,18147,235,7868.23,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2025-05-23,14291,100,10053.56,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2025-05-23,12378,329,11616.91,27,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-05-23,15615,131,7368.46,28,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2025-05-23,14795,93,6155.96,28,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2025-05-23,7377,458,18755.57,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2025-05-23,8160,482,8076.28,7,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2025-05-23,7586,195,12078.92,2,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2025-05-23,10827,320,18919.1,18,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2025-05-23,17206,408,12294.39,13,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2025-05-23,8240,388,6937.27,30,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2025-05-23,7258,336,10725.33,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2025-05-23,19328,72,8275.36,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2025-05-23,5680,252,5718.63,16,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2025-05-23,17614,96,19137.21,12,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2025-05-30,10499,414,19487.52,27,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2025-05-30,18532,122,12742.25,17,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2025-05-30,15447,173,8555.0,30,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2025-05-30,7107,491,16058.89,1,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2025-05-30,6741,405,12510.93,26,yandex,cpc,ecohome_heating,desktop
